File,Line,Begin Offset,End Offset,Type
train_document.txt,2042,37,118,Plot
train_document.txt,2043,44,138,Plot
train_document.txt,2044,32,46,Genre
train_document.txt,2044,56,135,Plot
train_document.txt,2045,0,13,Actor
train_document.txt,2045,37,89,Plot
train_document.txt,2046,0,126,Plot
train_document.txt,2046,148,155,Director
train_document.txt,2047,0,14,Actor
train_document.txt,2047,44,47,Year
train_document.txt,2048,0,3,Actor
train_document.txt,2048,9,19,Actor
train_document.txt,2048,34,101,Plot
train_document.txt,2049,0,7,Genre
train_document.txt,2049,24,121,Plot
train_document.txt,2050,0,13,Director
train_document.txt,2050,43,105,Plot
train_document.txt,2051,0,17,Actor
train_document.txt,2051,33,39,Genre
train_document.txt,2051,50,88,Plot
train_document.txt,2051,90,93,Character_Name
train_document.txt,2051,95,141,Plot
train_document.txt,2052,0,6,Character_Name
train_document.txt,2052,12,58,Plot
train_document.txt,2052,79,84,Genre
train_document.txt,2053,0,6,Opinion
train_document.txt,2053,8,15,Genre
train_document.txt,2053,33,109,Plot
train_document.txt,2054,0,6,Opinion
train_document.txt,2054,8,15,Genre
train_document.txt,2054,34,95,Plot
train_document.txt,2055,0,6,Genre
train_document.txt,2055,19,77,Plot
train_document.txt,2056,0,6,Opinion
train_document.txt,2056,8,25,Genre
train_document.txt,2056,33,104,Plot
train_document.txt,2057,35,41,Character_Name
train_document.txt,2057,45,107,Plot
train_document.txt,2058,0,6,Opinion
train_document.txt,2058,16,25,Actor
train_document.txt,2059,0,16,Actor
train_document.txt,2059,18,52,Plot
train_document.txt,2059,62,76,Genre
train_document.txt,2059,97,107,Actor
train_document.txt,2060,0,16,Actor
train_document.txt,2060,29,137,Plot
train_document.txt,2060,147,160,Genre
train_document.txt,2061,0,13,Director
train_document.txt,2061,29,50,Plot
train_document.txt,2061,60,94,Plot
train_document.txt,2062,0,13,Actor
train_document.txt,2062,52,95,Plot
train_document.txt,2063,0,13,Actor
train_document.txt,2063,24,127,Plot
train_document.txt,2064,19,26,Genre
train_document.txt,2064,39,93,Plot
train_document.txt,2065,54,66,Actor
train_document.txt,2065,72,88,Actor
train_document.txt,2065,98,121,Plot
train_document.txt,2066,5,25,Actor
train_document.txt,2066,40,109,Plot
train_document.txt,2066,127,130,Year
train_document.txt,2066,132,138,Opinion
train_document.txt,2066,140,146,Genre
train_document.txt,2067,0,11,Opinion
train_document.txt,2068,0,11,Actor
train_document.txt,2068,17,28,Actor
train_document.txt,2068,30,54,Plot
train_document.txt,2068,64,67,Year
train_document.txt,2068,86,97,Director
train_document.txt,2069,0,15,Actor
train_document.txt,2069,33,36,Year
train_document.txt,2069,38,52,Genre
train_document.txt,2069,62,112,Plot
train_document.txt,2070,0,15,Actor
train_document.txt,2070,26,121,Plot
train_document.txt,2071,0,10,Director
train_document.txt,2071,50,101,Plot
train_document.txt,2072,0,10,Actor
train_document.txt,2072,23,34,Actor
train_document.txt,2072,42,122,Plot
train_document.txt,2073,0,32,Plot
train_document.txt,2073,34,37,Year
train_document.txt,2073,39,72,Plot
train_document.txt,2074,0,30,Plot
train_document.txt,2074,52,55,Year
train_document.txt,2074,57,62,Genre
train_document.txt,2074,85,93,Relationship
train_document.txt,2075,0,16,Actor
train_document.txt,2075,139,142,Year
train_document.txt,2075,144,155,Genre
train_document.txt,2076,0,16,Actor
train_document.txt,2076,22,39,Relationship
train_document.txt,2076,65,98,Soundtrack
train_document.txt,2077,0,16,Actor
train_document.txt,2077,39,51,Award
train_document.txt,2077,57,66,Award
train_document.txt,2078,22,27,Opinion
train_document.txt,2078,29,35,Genre
train_document.txt,2080,12,25,Director
train_document.txt,2080,39,47,Actor
train_document.txt,2080,69,118,Plot
train_document.txt,2081,30,56,Plot
train_document.txt,2081,58,67,Origin
train_document.txt,2081,69,78,Director
train_document.txt,2082,28,38,Character_Name
train_document.txt,2082,92,137,Opinion
train_document.txt,2083,16,19,Year
train_document.txt,2083,21,30,Director
train_document.txt,2083,32,37,Genre
train_document.txt,2083,39,58,Plot
train_document.txt,2083,65,75,Actor
train_document.txt,2083,80,97,Plot
train_document.txt,2084,27,37,Actor
train_document.txt,2084,44,59,Actor
train_document.txt,2084,61,81,Plot
train_document.txt,2085,35,98,Plot
train_document.txt,2086,40,53,Character_Name
train_document.txt,2087,47,63,Actor
train_document.txt,2087,69,80,Actor
train_document.txt,2087,101,116,Origin
train_document.txt,2088,28,34,Genre
train_document.txt,2088,56,79,Plot
train_document.txt,2089,33,94,Plot
train_document.txt,2090,20,23,Year
train_document.txt,2090,34,38,Genre
train_document.txt,2091,48,74,Plot
train_document.txt,2092,32,38,Opinion
train_document.txt,2092,40,45,Director
train_document.txt,2092,58,61,Year
train_document.txt,2092,71,131,Plot
train_document.txt,2092,142,153,Character_Name
train_document.txt,2093,0,11,Character_Name
train_document.txt,2093,16,79,Plot
train_document.txt,2093,89,92,Year
train_document.txt,2093,94,107,Genre
train_document.txt,2094,28,41,Actor
train_document.txt,2094,54,63,Character_Name
train_document.txt,2094,148,151,Year
train_document.txt,2094,153,168,Director
train_document.txt,2095,28,31,Year
train_document.txt,2095,45,56,Actor
train_document.txt,2095,62,73,Actor
train_document.txt,2095,75,145,Plot
train_document.txt,2096,0,13,Actor
train_document.txt,2096,29,72,Quote
train_document.txt,2096,77,89,Actor
train_document.txt,2096,99,102,Year
train_document.txt,2096,104,110,Genre
train_document.txt,2097,0,13,Actor
train_document.txt,2097,24,131,Plot
train_document.txt,2097,141,144,Year
train_document.txt,2097,146,158,Director
train_document.txt,2098,0,13,Actor
train_document.txt,2098,20,120,Plot
train_document.txt,2099,0,8,Genre
train_document.txt,2099,10,16,Opinion
train_document.txt,2099,29,41,Actor
train_document.txt,2099,46,102,Plot
train_document.txt,2100,0,11,Actor
train_document.txt,2100,18,76,Plot
train_document.txt,2101,0,9,Director
train_document.txt,2101,20,31,Actor
train_document.txt,2101,37,49,Actor
train_document.txt,2101,59,62,Year
train_document.txt,2101,69,78,Origin
train_document.txt,2102,0,9,Actor
train_document.txt,2102,17,17,Origin
train_document.txt,2102,19,63,Plot
train_document.txt,2102,73,90,Genre
train_document.txt,2103,0,14,Actor
train_document.txt,2103,22,50,Award
train_document.txt,2103,61,73,Actor
train_document.txt,2103,83,92,Director
train_document.txt,2104,12,15,Year
train_document.txt,2104,17,24,Genre
train_document.txt,2104,94,105,Actor
train_document.txt,2104,111,122,Actor
train_document.txt,2104,145,155,Actor
train_document.txt,2105,77,95,Origin
train_document.txt,2105,97,100,Year
train_document.txt,2105,102,107,Genre
train_document.txt,2105,117,129,Actor
train_document.txt,2106,0,15,Actor
train_document.txt,2106,23,46,Award
train_document.txt,2106,71,85,Character_Name
train_document.txt,2106,95,98,Year
train_document.txt,2106,100,112,Director
train_document.txt,2107,0,11,Actor
train_document.txt,2107,17,29,Actor
train_document.txt,2107,45,61,Award
train_document.txt,2107,72,75,Year
train_document.txt,2107,94,107,Director
train_document.txt,2108,0,15,Director
train_document.txt,2108,26,38,Actor
train_document.txt,2108,45,53,Plot
train_document.txt,2108,63,66,Year
train_document.txt,2108,68,74,Genre
train_document.txt,2108,86,108,Award
train_document.txt,2109,18,24,Opinion
train_document.txt,2109,26,43,Origin
train_document.txt,2109,51,116,Plot
train_document.txt,2110,11,94,Plot
train_document.txt,2111,50,65,Director
train_document.txt,2111,75,81,Director
train_document.txt,2112,47,62,Director
train_document.txt,2112,74,81,Award
train_document.txt,2112,93,112,Award
train_document.txt,2113,25,37,Actor
train_document.txt,2113,43,95,Plot
train_document.txt,2114,10,17,Genre
train_document.txt,2114,36,39,Origin
train_document.txt,2114,41,69,Plot
train_document.txt,2115,26,95,Plot
train_document.txt,2116,0,4,Relationship
train_document.txt,2116,16,20,Character_Name
train_document.txt,2116,42,56,Genre
train_document.txt,2116,64,92,Plot
train_document.txt,2117,20,31,Actor
train_document.txt,2117,156,159,Year
train_document.txt,2117,173,196,Plot
train_document.txt,2118,31,37,Genre
train_document.txt,2118,39,120,Plot
train_document.txt,2119,9,12,Year
train_document.txt,2119,14,23,Genre
train_document.txt,2119,29,40,Actor
train_document.txt,2119,58,84,Award
train_document.txt,2120,9,12,Year
train_document.txt,2120,14,29,Genre
train_document.txt,2120,40,52,Actor
train_document.txt,2120,61,85,Award
train_document.txt,2121,0,89,Plot
train_document.txt,2121,110,115,Genre
train_document.txt,2122,0,19,Director
train_document.txt,2122,40,85,Origin
train_document.txt,2122,99,111,Actor
train_document.txt,2122,132,135,Year
train_document.txt,2122,137,145,Genre
train_document.txt,2123,0,33,Plot
train_document.txt,2123,35,48,Actor
train_document.txt,2123,66,78,Opinion
train_document.txt,2124,5,12,Origin
train_document.txt,2124,35,51,Actor
train_document.txt,2124,57,67,Actor
train_document.txt,2124,80,110,Plot
train_document.txt,2125,21,40,Genre
train_document.txt,2125,56,80,Quote
train_document.txt,2126,17,28,Actor
train_document.txt,2126,50,66,Quote
train_document.txt,2127,0,12,Actor
train_document.txt,2127,18,32,Award
train_document.txt,2127,62,65,Year
train_document.txt,2127,96,109,Director
train_document.txt,2128,0,9,Actor
train_document.txt,2128,49,80,Plot
train_document.txt,2128,90,93,Year
train_document.txt,2128,95,101,Genre
train_document.txt,2129,0,9,Actor
train_document.txt,2129,11,25,Plot
train_document.txt,2129,44,59,Director
train_document.txt,2129,80,97,Award
train_document.txt,2130,19,23,Genre
train_document.txt,2131,0,5,Opinion
train_document.txt,2131,19,32,Director
train_document.txt,2131,51,105,Plot
train_document.txt,2132,24,34,Genre
train_document.txt,2132,48,102,Plot
train_document.txt,2133,0,25,Plot
train_document.txt,2134,0,23,Actor
train_document.txt,2134,29,40,Actor
train_document.txt,2134,150,153,Year
train_document.txt,2135,0,11,Actor
train_document.txt,2135,20,32,Award
train_document.txt,2135,55,67,Character_Name
train_document.txt,2135,77,115,Origin
train_document.txt,2136,21,28,Opinion
train_document.txt,2136,30,35,Genre
train_document.txt,2136,37,54,Opinion
train_document.txt,2136,61,67,Opinion
train_document.txt,2136,76,80,Genre
train_document.txt,2136,88,96,Actor
train_document.txt,2137,41,50,Director
train_document.txt,2137,108,118,Actor
train_document.txt,2138,0,12,Actor
train_document.txt,2138,17,90,Plot
train_document.txt,2139,0,12,Actor
train_document.txt,2139,17,41,Character_Name
train_document.txt,2139,51,54,Year
train_document.txt,2139,56,78,Genre
train_document.txt,2139,85,95,Director
train_document.txt,2140,65,68,Year
train_document.txt,2140,75,90,Plot
train_document.txt,2141,41,44,Year
train_document.txt,2141,56,91,Plot
train_document.txt,2142,22,25,Year
train_document.txt,2142,27,49,Genre
train_document.txt,2142,62,88,Plot
train_document.txt,2143,22,36,Genre
train_document.txt,2143,43,52,Actor
train_document.txt,2143,62,101,Plot
train_document.txt,2144,0,11,Actor
train_document.txt,2144,27,76,Award
train_document.txt,2144,99,107,Genre
train_document.txt,2145,36,204,Plot
train_document.txt,2146,0,10,Actor
train_document.txt,2146,48,55,Character_Name
train_document.txt,2146,65,73,Director
train_document.txt,2146,80,123,Origin
train_document.txt,2147,0,10,Actor
train_document.txt,2147,19,65,Plot
train_document.txt,2147,67,81,Actor
train_document.txt,2147,91,102,Director
train_document.txt,2147,104,115,Genre
train_document.txt,2148,12,29,Plot
train_document.txt,2148,31,39,Character_Name
train_document.txt,2148,41,70,Plot
train_document.txt,2149,37,76,Actor
train_document.txt,2150,0,14,Actor
train_document.txt,2150,25,166,Plot
train_document.txt,2150,176,192,Genre
train_document.txt,2151,24,38,Origin
train_document.txt,2151,46,97,Plot
train_document.txt,2151,106,112,Opinion
train_document.txt,2152,29,42,Actor
train_document.txt,2152,48,58,Actor
train_document.txt,2152,69,108,Plot
train_document.txt,2153,32,38,Plot
train_document.txt,2153,48,53,Genre
train_document.txt,2153,59,78,Plot
train_document.txt,2154,43,62,Opinion
train_document.txt,2154,67,131,Plot
train_document.txt,2155,36,41,Genre
train_document.txt,2155,57,95,Origin
train_document.txt,2156,34,122,Plot
train_document.txt,2157,21,36,Opinion
train_document.txt,2157,38,51,Genre
train_document.txt,2157,58,124,Plot
train_document.txt,2158,36,51,Actor
train_document.txt,2158,57,70,Actor
train_document.txt,2158,78,110,Plot
train_document.txt,2159,21,26,Year
train_document.txt,2159,45,115,Plot
train_document.txt,2160,21,26,Genre
train_document.txt,2160,34,44,Genre
train_document.txt,2160,52,76,Plot
train_document.txt,2161,19,137,Plot
train_document.txt,2162,23,49,Genre
train_document.txt,2162,62,65,Year
train_document.txt,2162,72,131,Plot
train_document.txt,2163,38,56,Plot
train_document.txt,2163,69,74,Relationship
train_document.txt,2163,87,94,Relationship
train_document.txt,2164,16,21,Genre
train_document.txt,2164,37,46,Actor
train_document.txt,2165,18,21,Year
train_document.txt,2165,23,39,Genre
train_document.txt,2166,18,21,Year
train_document.txt,2166,40,54,Director
train_document.txt,2166,62,152,Plot
train_document.txt,2167,18,21,Year
train_document.txt,2167,34,153,Plot
train_document.txt,2168,18,21,Year
train_document.txt,2168,23,38,Director
train_document.txt,2168,51,89,Plot
train_document.txt,2169,18,21,Year
train_document.txt,2169,23,25,Genre
train_document.txt,2169,59,78,Director
train_document.txt,2170,18,21,Year
train_document.txt,2170,23,37,Genre
train_document.txt,2170,58,70,Director
train_document.txt,2170,85,105,Actor
train_document.txt,2171,18,21,Year
train_document.txt,2171,23,29,Genre
train_document.txt,2171,50,61,Director
train_document.txt,2171,76,86,Actor
train_document.txt,2172,18,21,Year
train_document.txt,2172,23,52,Genre
train_document.txt,2172,78,91,Director
train_document.txt,2172,99,147,Plot
train_document.txt,2173,18,21,Year
train_document.txt,2173,37,51,Actor
train_document.txt,2173,58,92,Plot
train_document.txt,2174,18,21,Year
train_document.txt,2174,38,46,Actor
train_document.txt,2174,53,81,Plot
train_document.txt,2175,18,21,Year
train_document.txt,2175,23,49,Genre
train_document.txt,2176,18,21,Year
train_document.txt,2176,23,37,Genre
train_document.txt,2176,48,57,Actor
train_document.txt,2176,62,90,Plot
train_document.txt,2176,92,104,Actor
train_document.txt,2177,18,21,Year
train_document.txt,2177,23,28,Genre
train_document.txt,2177,48,53,Relationship
train_document.txt,2177,60,65,Relationship
train_document.txt,2177,73,75,Plot
train_document.txt,2177,77,82,Character_Name
train_document.txt,2177,84,89,Plot
train_document.txt,2178,18,21,Year
train_document.txt,2178,23,37,Genre
train_document.txt,2178,64,77,Actor
train_document.txt,2178,94,105,Actor
train_document.txt,2179,18,21,Year
train_document.txt,2179,39,48,Actor
train_document.txt,2179,57,110,Plot
train_document.txt,2180,18,21,Year
train_document.txt,2180,38,47,Actor
train_document.txt,2180,53,67,Actor
train_document.txt,2180,72,99,Plot
train_document.txt,2180,105,132,Plot
train_document.txt,2181,18,23,Genre
train_document.txt,2181,56,64,Genre
train_document.txt,2181,66,171,Plot
train_document.txt,2182,18,32,Genre
train_document.txt,2182,39,96,Plot
train_document.txt,2183,18,29,Actor
train_document.txt,2183,43,92,Plot
train_document.txt,2184,18,33,Genre
train_document.txt,2184,35,75,Plot
train_document.txt,2185,26,33,Genre
train_document.txt,2185,35,40,Director
train_document.txt,2185,53,94,Plot
train_document.txt,2186,18,24,Opinion
train_document.txt,2186,37,50,Actor
